
--------------------------------------------------------
[Runtime] : gcc x86
--------------------------------------------------------

[Runtime] : Cuda  : /usr/local/cuda/lib64
[Runtime] : Cula  : /usr/local/cula/lib64
[Runtime] : BOOST : /opt/boost/gcc/lib
[Runtime] : MKL   : /opt/intel/mkl/lib/intel64

[Runtime] : GL         : Ready!
[Runtime] : FreeGlut   : Ready!
[Runtime] : OpenCV     : Ready!
[Runtime] : Java (JNI) : Ready!
[Runtime] : X11        : Ready!

--------------------------------------------------------
[Runtime] : gcc x86 : Ready!
--------------------------------------------------------

LD_LIBRARY_PATH : 
     /opt/boost/gcc/lib
     /opt/intel/mkl/lib/intel64
     /usr/lib/jvm/java-7-openjdk-amd64/jre/lib/amd64
     /usr/lib/jvm/java-7-openjdk-amd64/jre/lib/amd64/xawt
     /usr/local/cuda/lib64
     /usr/local/cula/lib64

Running (gcc) : [gl ./omp_conv_12threads.run]


--------------------------------------------------------------------------------------
[CBI] : Running remote-GL :
--------------------------------------------------------------------------------------
[CBI] : 
[CBI] : ./omp_conv_12threads.run 
[CBI] : 
--------------------------------------------------------------------------------------
[CBI] : Memo : How to kill process
--------------------------------------------------------------------------------------
[CBI] : 
[CBI] : From the focuses terminal: 
[CBI] : 
[CBI] :    CTRL C    : kill the process in focused terminal
[CBI] : 
[CBI] : From an other terminal: 
[CBI] : 
[CBI] :    kill pid  : to kill the process refered by processus-identity (pid)
[CBI] : 
--------------------------------------------------------------------------------------
[CBI] : Memo : How to monitor process
--------------------------------------------------------------------------------------
[CBI] : 
[CBI] : From an other terminal: 
[CBI] : 
[CBI] : 	top
[CBI] : 
[CBI] : 	htop
[CBI] : 
--------------------------------------------------------------------------------------
[CBI] : Tips : top
--------------------------------------------------------------------------------------
[CBI] : 
[CBI] : 	top -u <user>    : to see only the process of user  (without <>)
[CBI] : 
--------------------------------------------------------------------------------------
[CBI] : Tips : htop
--------------------------------------------------------------------------------------
[CBI] : 
[CBI] : Usefull filters :
[CBI] : 
[CBI] : 	F4 : .run
[CBI] : 	
[CBI] : 	F4 : <user>		(without <>)
[CBI] : 	
[CBI] : Kill process directcly from the GUI of htop :
[CBI] : 	
[CBI] : 	Select with mouse the process ------> F9 -----> ENTER
[CBI] : 	
--------------------------------------------------------------------------------------
[CBI] : Tip : pid
--------------------------------------------------------------------------------------
[CBI] : 
[CBI] :  ps aux               : to see all pid
[CBI] :  ps aux|grep <user>   : to see pid of user     (without <>)
[CBI] : 
--------------------------------------------------------------------------------------
[CBI] : 
[CBI] : Running ./omp_conv_12threads.run 
[CBI] : 
--------------------------------------------------------------------------------------

main
Temps : 0.0536008 : (s)
Temps : 0.0296137 : (s)
Temps : 0.0247483 : (s)
Temps : 0.0190088 : (s)
Temps : 0.018807 : (s)
Temps : 0.0182489 : (s)
Temps : 0.0182195 : (s)
Temps : 0.0179161 : (s)
Temps : 0.0197789 : (s)
Temps : 0.0182192 : (s)
Temps : 0.0213412 : (s)
Temps : 0.0185546 : (s)
Temps : 0.0199649 : (s)
Temps : 0.0181649 : (s)
Temps : 0.0188274 : (s)
Temps : 0.0185755 : (s)
Temps : 0.0168009 : (s)
Temps : 0.0212881 : (s)
Temps : 0.018287 : (s)
Temps : 0.0188524 : (s)
Temps : 0.018672 : (s)
Temps : 0.0195026 : (s)
Temps : 0.0174258 : (s)
Temps : 0.0184404 : (s)
Temps : 0.0184327 : (s)
Temps : 0.0195747 : (s)
Temps : 0.0191347 : (s)
Temps : 0.0216052 : (s)
Temps : 0.0185702 : (s)
Temps : 0.0190949 : (s)
Temps : 0.0194928 : (s)
Temps : 0.0189675 : (s)
Temps : 0.0178665 : (s)
Temps : 0.0193594 : (s)
Temps : 0.0189751 : (s)
Temps : 0.0317343 : (s)
Temps : 0.0208387 : (s)
Temps : 0.0182287 : (s)
Temps : 0.0187129 : (s)
Temps : 0.0183533 : (s)
Temps : 0.020748 : (s)
Temps : 0.0181324 : (s)
Temps : 0.0174845 : (s)
Temps : 0.0200179 : (s)
Temps : 0.0186358 : (s)
Temps : 0.0193784 : (s)
Temps : 0.0191012 : (s)
Temps : 0.0203191 : (s)
Temps : 0.0210446 : (s)
Temps : 0.0201223 : (s)
Temps : 0.0174754 : (s)
Temps : 0.0180911 : (s)
Temps : 0.0193904 : (s)
Temps : 0.0195347 : (s)
Temps : 0.0197939 : (s)
Temps : 0.0172636 : (s)
Temps : 0.0182531 : (s)
Temps : 0.0183061 : (s)
Temps : 0.0184346 : (s)
Temps : 0.0195614 : (s)
Temps : 0.0184 : (s)
Temps : 0.0185864 : (s)
Temps : 0.0191268 : (s)
Temps : 0.0195233 : (s)
Temps : 0.0180621 : (s)
Temps : 0.0208401 : (s)
Temps : 0.0195354 : (s)
Temps : 0.0193943 : (s)
Temps : 0.0192342 : (s)
Temps : 0.0185609 : (s)
Temps : 0.0185205 : (s)
Temps : 0.0171064 : (s)
Temps : 0.0200951 : (s)
Temps : 0.0184846 : (s)
Temps : 0.0189311 : (s)
Temps : 0.0187711 : (s)
Temps : 0.0189278 : (s)
Temps : 0.0208138 : (s)
Temps : 0.018934 : (s)
Temps : 0.0213716 : (s)
Temps : 0.0188404 : (s)
Temps : 0.0201 : (s)
Temps : 0.0186033 : (s)
Temps : 0.0212431 : (s)
Temps : 0.0257817 : (s)
Temps : 0.0184356 : (s)
Temps : 0.0184663 : (s)
